,Unnamed: 0,Loyalty#,First Name,Last Name,Customer Name,Province or State,City,Latitude,Longitude,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,enroll_year,enroll_month,enroll_month_year,enroll_day,cancel_year,cancel_month,cancel_month_year,cancel_day,DaysSinceEnrollment,DaysSinceCancellation,EnrollmentDurationInDays,IsCancelled
122,122,539673,Song,Wiesen,Song Wiesen,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,24123.0,Married,Star,4087.51,Standard,2018,2,2018-02,20,2021.0,6.0,2021-06,6.0,1409,207.0,1202.0,True
123,123,746226,Theodora,Sampieri,Theodora Sampieri,British Columbia,Whistler,50.116322,-122.95736,female,Bachelor,Urban,43177.0,Married,Star,4089.04,Standard,2021,1,2021-01,17,,,NaT,,347,,347.0,False
124,124,484718,Rubi,Mccluney,Rubi Mccluney,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Urban,60759.0,Single,Star,4089.46,Standard,2015,6,2015-06,24,,,NaT,,2381,,2381.0,False
125,125,528492,Lynn,Chestnut,Lynn Chestnut,Quebec,Hull,45.42873,-75.713364,male,Bachelor,Suburban,38884.0,Married,Star,4090.75,Standard,2018,6,2018-06,9,2021.0,11.0,2021-11,18.0,1300,42.0,1258.0,True
126,126,995091,Devon,Arns,Devon Arns,British Columbia,Whistler,50.116322,-122.95736,female,Bachelor,Suburban,32180.0,Married,Star,4095.2,Standard,2020,9,2020-09,15,,,NaT,,471,,471.0,False
127,127,632793,Kenneth,Mcfan,Kenneth Mcfan,Quebec,Hull,45.42873,-75.713364,female,High School or Below,Suburban,20079.0,Single,Star,4097.37,Standard,2019,6,2019-06,21,,,NaT,,923,,923.0,False
128,128,912220,Jammie,Hyon,Jammie Hyon,British Columbia,Vancouver,49.28273,-123.12074,male,High School or Below,Suburban,20079.0,Single,Star,4097.37,Standard,2016,8,2016-08,18,2017.0,4.0,2017-04,18.0,1960,1717.0,243.0,True
129,129,382197,Marianne,Kirtley,Marianne Kirtley,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,51193.0,Married,Star,4100.47,Standard,2020,10,2020-10,30,2021.0,6.0,2021-06,30.0,426,183.0,243.0,True
130,130,705196,Eddy,Bitner,Eddy Bitner,British Columbia,Whistler,50.116322,-122.95736,female,College,Rural,0.0,Single,Star,4101.94,Standard,2016,11,2016-11,26,,,NaT,,1860,,1860.0,False
131,131,123094,Clara,Driesenga,Clara Driesenga,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,82427.0,Married,Star,4103.85,Standard,2021,1,2021-01,16,,,NaT,,348,,348.0,False
132,132,821515,Tabitha,Forkey,Tabitha Forkey,British Columbia,Dawson Creek,55.759628,-120.23766,female,Bachelor,Rural,39492.0,Married,Star,4105.58,2021 Promotion,2021,3,2021-03,12,,,NaT,,293,,293.0,False
133,133,119488,Britteny,Course,Britteny Course,Quebec,Tremblant,46.118462,-74.596184,female,College,Suburban,0.0,Single,Star,4108.26,Standard,2020,6,2020-06,27,,,NaT,,551,,551.0,False
134,134,287750,Angella,Kuchta,Angella Kuchta,Ontario,Ottawa,45.421532,-75.697189,female,College,Rural,0.0,Single,Star,4109.31,Standard,2015,8,2015-08,21,,,NaT,,2323,,2323.0,False
135,135,735846,Warner,Brogley,Warner Brogley,Ontario,Trenton,44.101128,-77.576309,male,Bachelor,Rural,86657.0,Married,Star,4109.79,Standard,2015,8,2015-08,31,,,NaT,,2313,,2313.0,False
136,136,606026,Joyce,Cocca,Joyce Cocca,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,31842.0,Single,Star,4110.62,Standard,2018,7,2018-07,24,,,NaT,,1255,,1255.0,False
137,137,460291,Yolando,Pecue,Yolando Pecue,British Columbia,West Vancouver,49.328625,-123.16019,female,Bachelor,Urban,32210.0,Divorced,Star,4111.2,Standard,2018,9,2018-09,2,,,NaT,,1215,,1215.0,False
138,138,743001,Verdell,Mcdearmon,Verdell Mcdearmon,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Suburban,65085.0,Married,Star,4111.89,Standard,2020,5,2020-05,14,,,NaT,,595,,595.0,False
139,139,869799,Calista,Brucken,Calista Brucken,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,65085.0,Married,Star,4111.89,Standard,2018,3,2018-03,17,,,NaT,,1384,,1384.0,False
140,140,520321,Rachele,Mazingo,Rachele Mazingo,Ontario,London,42.984924,-81.245277,female,Doctor,Suburban,25030.0,Married,Star,4112.84,Standard,2018,9,2018-09,12,2019.0,5.0,2019-05,12.0,1205,963.0,242.0,True
141,141,279419,Reyes,Sobczak,Reyes Sobczak,British Columbia,West Vancouver,49.328625,-123.16019,female,College,Urban,0.0,Single,Star,4117.37,Standard,2016,7,2016-07,3,,,NaT,,2006,,2006.0,False
142,142,170585,Kimiko,Saturnio,Kimiko Saturnio,Ontario,Thunder Bay,48.380894,-89.247681,male,Bachelor,Urban,69379.0,Single,Star,4118.59,Standard,2016,8,2016-08,28,,,NaT,,1950,,1950.0,False
143,143,188340,Mai,Husain,Mai Husain,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,69379.0,Single,Star,4118.59,Standard,2020,4,2020-04,22,,,NaT,,617,,617.0,False
144,144,670817,Caitlin,Bulman,Caitlin Bulman,Ontario,Ottawa,45.421532,-75.697189,male,Bachelor,Rural,69379.0,Single,Star,4118.59,Standard,2019,12,2019-12,16,,,NaT,,745,,745.0,False
145,145,509513,Billy,Mearse,Billy Mearse,British Columbia,Vancouver,49.28273,-123.12074,male,College,Rural,0.0,Single,Star,4121.25,Standard,2015,12,2015-12,9,,,NaT,,2213,,2213.0,False
146,146,779247,Tesha,Deeley,Tesha Deeley,Manitoba,Winnipeg,49.895138,-97.138374,male,Bachelor,Urban,75272.0,Married,Star,4122.57,Standard,2015,9,2015-09,19,,,NaT,,2294,,2294.0,False
147,147,111255,Norene,Barahona,Norene Barahona,Quebec,Hull,45.42873,-75.713364,male,High School or Below,Urban,24732.0,Married,Star,4122.96,Standard,2016,3,2016-03,2,,,NaT,,2129,,2129.0,False
148,148,763061,Valene,Brayman,Valene Brayman,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,34080.0,Married,Star,4126.61,Standard,2017,4,2017-04,4,,,NaT,,1731,,1731.0,False
149,149,509108,Letha,Vancleve,Letha Vancleve,British Columbia,Whistler,50.116322,-122.95736,female,College,Urban,0.0,Single,Star,4132.59,2021 Promotion,2021,4,2021-04,13,,,NaT,,261,,261.0,False
150,150,428919,Leona,Parraga,Leona Parraga,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,35945.0,Divorced,Star,4139.9,Standard,2018,7,2018-07,25,,,NaT,,1254,,1254.0,False
151,151,139863,Ariel,Greenberg,Ariel Greenberg,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Rural,48263.0,Married,Star,4142.56,Standard,2018,10,2018-10,10,,,NaT,,1177,,1177.0,False
152,152,695755,Horace,Astolfi,Horace Astolfi,British Columbia,West Vancouver,49.328625,-123.16019,female,Bachelor,Urban,64478.0,Married,Star,4144.87,Standard,2015,4,2015-04,3,,,NaT,,2463,,2463.0,False
153,153,355331,Angelo,Kyler,Angelo Kyler,Ontario,Thunder Bay,48.380894,-89.247681,male,College,Suburban,0.0,Divorced,Star,4145.02,Standard,2016,7,2016-07,7,,,NaT,,2002,,2002.0,False
154,154,578837,Carmelia,Carbonneau,Carmelia Carbonneau,Ontario,Toronto,43.653225,-79.383186,male,College,Rural,0.0,Single,Star,4152.65,Standard,2015,5,2015-05,7,,,NaT,,2429,,2429.0,False
155,155,603248,Lynwood,Overmyer,Lynwood Overmyer,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Married,Star,4157.7,Standard,2019,2,2019-02,10,2019.0,10.0,2019-10,10.0,1054,812.0,242.0,True
156,156,467182,Hubert,Rattay,Hubert Rattay,Alberta,Edmonton,53.544388,-113.49093,female,Bachelor,Rural,96263.0,Married,Star,4160.02,Standard,2016,12,2016-12,25,2021.0,10.0,2021-10,22.0,1831,69.0,1762.0,True
157,157,601407,Karena,Cardone,Karena Cardone,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,55897.0,Married,Star,4165.17,Standard,2018,9,2018-09,13,,,NaT,,1204,,1204.0,False
158,158,700871,Ilene,Newman,Ilene Newman,Newfoundland,St. John's,47.561508,-52.712578,female,Bachelor,Rural,58299.0,Married,Star,4165.25,Standard,2018,12,2018-12,26,,,NaT,,1100,,1100.0,False
159,159,203809,Stefani,Hiney,Stefani Hiney,Alberta,Edmonton,53.544388,-113.49093,female,High School or Below,Urban,17161.0,Married,Star,4165.35,Standard,2015,7,2015-07,2,,,NaT,,2373,,2373.0,False
160,160,705589,Jaclyn,Waelti,Jaclyn Waelti,Ontario,Toronto,43.653225,-79.383186,female,College,Rural,0.0,Single,Star,4165.99,Standard,2015,5,2015-05,22,,,NaT,,2414,,2414.0,False
161,161,354438,Maricela,Veals,Maricela Veals,Quebec,Montreal,45.50169,-73.567253,male,College,Rural,0.0,Married,Star,4167.09,Standard,2021,9,2021-09,1,,,NaT,,120,,120.0,False
162,162,746060,Bonita,Fyke,Bonita Fyke,British Columbia,Victoria,48.428421,-123.36565,male,College,Rural,0.0,Married,Star,4167.09,Standard,2017,4,2017-04,20,,,NaT,,1715,,1715.0,False
163,163,469718,Dusty,Luckadoo,Dusty Luckadoo,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,56901.0,Married,Star,4167.42,Standard,2016,1,2016-01,13,,,NaT,,2178,,2178.0,False
164,164,164429,Elli,Lefaver,Elli Lefaver,British Columbia,Dawson Creek,55.759628,-120.23766,female,Bachelor,Rural,35457.0,Single,Star,4169.36,Standard,2015,9,2015-09,25,,,NaT,,2288,,2288.0,False
165,165,708373,Petronila,Mckinnon,Petronila Mckinnon,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,35457.0,Single,Star,4169.36,Standard,2020,3,2020-03,26,,,NaT,,644,,644.0,False
166,166,225088,Audrie,Wolfgramm,Audrie Wolfgramm,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,90310.0,Married,Star,4170.34,Standard,2018,9,2018-09,25,,,NaT,,1192,,1192.0,False
167,167,100214,Loren,Juenemann,Loren Juenemann,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Suburban,42837.0,Married,Star,4170.57,Standard,2018,8,2018-08,6,,,NaT,,1242,,1242.0,False
168,168,459999,Kimberlee,Jubic,Kimberlee Jubic,Quebec,Tremblant,46.118462,-74.596184,male,Bachelor,Suburban,29462.0,Single,Star,4170.69,Standard,2020,9,2020-09,19,,,NaT,,467,,467.0,False
169,169,553936,Tianna,Kozakiewicz,Tianna Kozakiewicz,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,29462.0,Single,Star,4170.69,Standard,2017,12,2017-12,11,2018.0,8.0,2018-08,11.0,1480,1237.0,243.0,True
170,170,268128,Deeann,Yslava,Deeann Yslava,Ontario,Toronto,43.653225,-79.383186,female,High School or Below,Urban,14108.0,Married,Star,4177.88,Standard,2016,1,2016-01,23,,,NaT,,2168,,2168.0,False
171,171,930584,Winston,Bjornberg,Winston Bjornberg,British Columbia,Vancouver,49.28273,-123.12074,male,College,Urban,0.0,Single,Star,4185.76,Standard,2018,7,2018-07,31,,,NaT,,1248,,1248.0,False
172,172,327796,Hanna,Eblin,Hanna Eblin,Quebec,Quebec City,46.813877,-71.207977,male,College,Urban,0.0,Single,Star,4191.06,Standard,2020,6,2020-06,9,,,NaT,,569,,569.0,False
173,173,947467,Milton,Ramal,Milton Ramal,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Urban,24641.0,Married,Star,4196.43,Standard,2018,2,2018-02,26,,,NaT,,1403,,1403.0,False
174,174,743510,Agueda,Botello,Agueda Botello,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Single,Star,4196.65,Standard,2019,5,2019-05,21,,,NaT,,954,,954.0,False
175,175,580324,Rima,Manetta,Rima Manetta,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,39913.0,Married,Star,4198.03,Standard,2016,6,2016-06,18,,,NaT,,2021,,2021.0,False
176,176,845613,Jerald,Shiring,Jerald Shiring,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,30598.0,Married,Star,4198.03,Standard,2021,10,2021-10,13,2019.0,6.0,2019-06,13.0,78,931.0,0.0,True
177,177,936088,Tierra,Lumbert,Tierra Lumbert,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Rural,30598.0,Married,Star,4198.03,2021 Promotion,2021,2,2021-02,28,,,NaT,,305,,305.0,False
178,178,423324,Florencio,Earps,Florencio Earps,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,51510.0,Divorced,Star,4200.37,Standard,2020,12,2020-12,10,,,NaT,,385,,385.0,False
179,179,101945,Dinorah,Squillace,Dinorah Squillace,Nova Scotia,Halifax,44.648766,-63.575237,male,Bachelor,Urban,74057.0,Married,Star,4202.66,Standard,2016,11,2016-11,25,,,NaT,,1861,,1861.0,False
180,180,713636,Ana,Herdes,Ana Herdes,Ontario,London,42.984924,-81.245277,male,Doctor,Suburban,10097.0,Married,Star,4212.8,Standard,2017,8,2017-08,9,,,NaT,,1604,,1604.0,False
181,181,302509,Shon,Pernice,Shon Pernice,British Columbia,Dawson Creek,55.759628,-120.23766,male,Doctor,Urban,12160.0,Married,Star,4213.92,Standard,2020,3,2020-03,30,,,NaT,,640,,640.0,False
182,182,789421,Meda,Massoud,Meda Massoud,British Columbia,Vancouver,49.28273,-123.12074,female,College,Suburban,0.0,Single,Star,4217.86,Standard,2019,11,2019-11,25,,,NaT,,766,,766.0,False
183,183,914255,Somer,Dibartolo,Somer Dibartolo,Ontario,Toronto,43.653225,-79.383186,male,College,Suburban,0.0,Single,Star,4217.86,Standard,2018,11,2018-11,10,2019.0,7.0,2019-07,10.0,1146,904.0,242.0,True
184,184,242377,Jada,Aurges,Jada Aurges,Ontario,Trenton,44.101128,-77.576309,male,College,Rural,0.0,Single,Star,4221.31,2021 Promotion,2021,4,2021-04,12,,,NaT,,262,,262.0,False
185,185,404426,Myung,Duliba,Myung Duliba,British Columbia,Vancouver,49.28273,-123.12074,female,Doctor,Suburban,14170.0,Married,Star,4223.27,Standard,2017,9,2017-09,7,,,NaT,,1575,,1575.0,False
186,186,260106,Apolonia,Leicher,Apolonia Leicher,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Rural,77853.0,Single,Star,4228.25,Standard,2016,6,2016-06,22,2020.0,4.0,2020-04,30.0,2017,609.0,1408.0,True
187,187,154643,Grisel,Vanfossan,Grisel Vanfossan,Quebec,Montreal,45.50169,-73.567253,female,College,Suburban,0.0,Married,Star,4228.73,2021 Promotion,2021,2,2021-02,28,,,NaT,,305,,305.0,False
188,188,438023,Johnnie,Flennoy,Johnnie Flennoy,British Columbia,West Vancouver,49.328625,-123.16019,male,College,Suburban,0.0,Married,Star,4228.73,Standard,2016,1,2016-01,3,,,NaT,,2188,,2188.0,False
189,189,397518,Karima,Santeramo,Karima Santeramo,Saskatchewan,Regina,50.44521,-104.6189,male,Bachelor,Rural,60334.0,Married,Star,4235.18,Standard,2021,1,2021-01,31,2021.0,9.0,2021-09,30.0,333,91.0,242.0,True
190,190,645742,Billie,Gunzalez,Billie Gunzalez,Ontario,Kingston,44.231171,-76.485954,male,Bachelor,Suburban,60334.0,Married,Star,4235.18,Standard,2017,8,2017-08,20,2018.0,8.0,2018-08,26.0,1593,1222.0,371.0,True
191,191,872932,Lelah,Mullens,Lelah Mullens,Quebec,Montreal,45.50169,-73.567253,male,High School or Below,Urban,25866.0,Married,Star,4236.3,Standard,2018,3,2018-03,9,,,NaT,,1392,,1392.0,False
192,192,407945,Gabriele,Corell,Gabriele Corell,New Brunswick,Fredericton,45.963589,-66.643112,female,Bachelor,Urban,59038.0,Married,Star,4236.47,Standard,2015,12,2015-12,26,,,NaT,,2196,,2196.0,False
193,193,211714,Genevie,Nicholsen,Genevie Nicholsen,British Columbia,Vancouver,49.28273,-123.12074,female,Doctor,Suburban,14476.0,Married,Star,4236.84,Standard,2018,6,2018-06,8,,,NaT,,1301,,1301.0,False
194,194,410982,Dewayne,Foraker,Dewayne Foraker,Ontario,Trenton,44.101128,-77.576309,male,Master,Rural,29465.0,Married,Star,4237.37,Standard,2020,2,2020-02,16,,,NaT,,683,,683.0,False
195,195,905213,Davina,Cooey,Davina Cooey,British Columbia,Vancouver,49.28273,-123.12074,female,Master,Rural,29465.0,Married,Star,4237.37,Standard,2018,10,2018-10,20,,,NaT,,1167,,1167.0,False
196,196,147898,Sherita,Fodera,Sherita Fodera,Quebec,Tremblant,46.118462,-74.596184,female,High School or Below,Suburban,19834.0,Divorced,Star,4241.64,Standard,2015,8,2015-08,15,,,NaT,,2329,,2329.0,False
197,197,530105,Delphine,Bohm,Delphine Bohm,Ontario,London,42.984924,-81.245277,male,College,Suburban,0.0,Single,Star,4242.69,Standard,2020,11,2020-11,8,2021.0,7.0,2021-07,8.0,417,175.0,242.0,True
198,198,610946,Kellie,Wenclawiak,Kellie Wenclawiak,Manitoba,Winnipeg,49.895138,-97.138374,female,Bachelor,Suburban,34220.0,Married,Star,4244.47,Standard,2019,12,2019-12,7,,,NaT,,754,,754.0,False
199,199,383108,Chet,Grillette,Chet Grillette,British Columbia,Vancouver,49.28273,-123.12074,female,Bachelor,Rural,44537.0,Married,Star,4247.68,Standard,2015,6,2015-06,8,,,NaT,,2397,,2397.0,False
200,200,836343,Pasquale,Woodin,Pasquale Woodin,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,44537.0,Married,Star,4247.68,Standard,2020,4,2020-04,20,,,NaT,,619,,619.0,False
201,201,398535,Val,Coryell,Val Coryell,Quebec,Tremblant,46.118462,-74.596184,female,College,Suburban,0.0,Single,Star,4250.28,2021 Promotion,2021,4,2021-04,10,2021.0,12.0,2021-12,10.0,264,20.0,244.0,True
202,202,585357,Allyson,Fyffe,Allyson Fyffe,Quebec,Quebec City,46.813877,-71.207977,male,College,Urban,0.0,Single,Star,4250.28,Standard,2019,10,2019-10,23,,,NaT,,799,,799.0,False
203,203,784804,Gabriel,Barrera,Gabriel Barrera,Alberta,Banff,51.178398,-115.5708,female,College,Rural,0.0,Single,Star,4250.28,Standard,2018,8,2018-08,15,,,NaT,,1233,,1233.0,False
204,204,719633,Elnora,Holzmiller,Elnora Holzmiller,British Columbia,Victoria,48.428421,-123.36565,male,Bachelor,Suburban,27608.0,Divorced,Star,4250.78,Standard,2019,12,2019-12,3,,,NaT,,758,,758.0,False
205,205,715764,Jina,Herbin,Jina Herbin,Manitoba,Winnipeg,49.895138,-97.138374,male,College,Urban,0.0,Single,Star,4253.28,Standard,2019,8,2019-08,2,,,NaT,,881,,881.0,False
206,206,753473,Jude,Lupkin,Jude Lupkin,Ontario,Toronto,43.653225,-79.383186,female,Doctor,Suburban,11904.0,Single,Star,4254.62,Standard,2016,7,2016-07,6,,,NaT,,2003,,2003.0,False
207,207,980856,Kayleen,Gandee,Kayleen Gandee,Nova Scotia,Halifax,44.648766,-63.575237,male,Doctor,Suburban,11904.0,Single,Star,4254.62,Standard,2018,2,2018-02,5,,,NaT,,1424,,1424.0,False
208,208,271660,Alissa,Joosten,Alissa Joosten,British Columbia,Vancouver,49.28273,-123.12074,male,College,Suburban,0.0,Married,Star,4270.03,Standard,2018,4,2018-04,24,,,NaT,,1346,,1346.0,False
209,209,377471,Rene,Brafman,Rene Brafman,British Columbia,Vancouver,49.28273,-123.12074,female,College,Rural,0.0,Married,Star,4270.03,2021 Promotion,2021,4,2021-04,23,,,NaT,,251,,251.0,False
210,210,830547,Dortha,Detar,Dortha Detar,British Columbia,Vancouver,49.28273,-123.12074,male,Bachelor,Rural,26245.0,Single,Star,4271.2,Standard,2021,5,2021-05,11,2019.0,1.0,2019-01,11.0,233,1084.0,0.0,True
211,211,264936,Kelley,Mento,Kelley Mento,British Columbia,Whistler,50.116322,-122.95736,female,College,Rural,0.0,Single,Star,4272.81,Standard,2016,8,2016-08,10,,,NaT,,1968,,1968.0,False
212,212,436498,Helene,Jacks,Helene Jacks,Quebec,Montreal,45.50169,-73.567253,male,College,Rural,0.0,Single,Star,4272.81,Standard,2016,11,2016-11,25,2019.0,3.0,2019-03,20.0,1861,1016.0,845.0,True
213,213,976513,Crissy,Omarah,Crissy Omarah,Quebec,Quebec City,46.813877,-71.207977,female,Bachelor,Urban,82214.0,Married,Star,4273.59,Standard,2017,8,2017-08,5,,,NaT,,1608,,1608.0,False
214,214,828776,Angelika,Stachowiak,Angelika Stachowiak,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Rural,39621.0,Married,Star,4274.62,Standard,2020,5,2020-05,26,,,NaT,,583,,583.0,False
215,215,240362,Kimberlee,Keltner,Kimberlee Keltner,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,36692.0,Married,Star,4276.36,Standard,2017,10,2017-10,13,,,NaT,,1539,,1539.0,False
216,216,137845,Danille,Dimmitt,Danille Dimmitt,British Columbia,Dawson Creek,55.759628,-120.23766,female,Bachelor,Rural,77265.0,Married,Star,4277.27,Standard,2016,6,2016-06,16,,,NaT,,2023,,2023.0,False
217,217,430569,Fausto,Ugaz,Fausto Ugaz,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Urban,75921.0,Married,Star,4277.56,Standard,2019,10,2019-10,16,,,NaT,,806,,806.0,False
218,218,317001,Jaleesa,Rucky,Jaleesa Rucky,Ontario,Trenton,44.101128,-77.576309,male,Bachelor,Suburban,40864.0,Married,Star,4282.95,Standard,2021,8,2021-08,31,,,NaT,,121,,121.0,False
219,219,625870,Lucie,Buther,Lucie Buther,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Rural,40864.0,Married,Star,4282.95,Standard,2016,8,2016-08,3,,,NaT,,1975,,1975.0,False
220,220,660554,Isis,Milinazzo,Isis Milinazzo,Alberta,Edmonton,53.544388,-113.49093,female,Bachelor,Rural,40864.0,Married,Star,4282.95,Standard,2020,10,2020-10,11,,,NaT,,445,,445.0,False
221,221,917630,Modesto,Earhart,Modesto Earhart,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Suburban,40864.0,Married,Star,4282.95,Standard,2019,12,2019-12,1,,,NaT,,760,,760.0,False
222,222,670686,Milan,Sandmeier,Milan Sandmeier,Ontario,Thunder Bay,48.380894,-89.247681,female,College,Urban,0.0,Single,Star,4291.06,Standard,2021,5,2021-05,7,,,NaT,,237,,237.0,False
223,223,717660,Carmen,Rowden,Carmen Rowden,British Columbia,Vancouver,49.28273,-123.12074,male,College,Urban,0.0,Single,Star,4293.01,Standard,2018,3,2018-03,15,,,NaT,,1386,,1386.0,False
224,224,450621,Victorina,Kula,Victorina Kula,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,61737.0,Married,Star,4296.6,Standard,2018,3,2018-03,2,,,NaT,,1399,,1399.0,False
225,225,939562,Chasity,Grovier,Chasity Grovier,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,86860.0,Married,Star,4297.02,Standard,2019,12,2019-12,17,,,NaT,,744,,744.0,False
226,226,135250,Kayce,Pagliuca,Kayce Pagliuca,Ontario,Thunder Bay,48.380894,-89.247681,male,Bachelor,Suburban,76778.0,Married,Star,4298.66,Standard,2016,8,2016-08,24,,,NaT,,1954,,1954.0,False
227,227,714555,Jarred,Zingler,Jarred Zingler,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,44388.0,Divorced,Star,4299.84,Standard,2016,8,2016-08,17,,,NaT,,1961,,1961.0,False
228,228,947868,Margarett,Krasnecky,Margarett Krasnecky,Quebec,Tremblant,46.118462,-74.596184,male,Bachelor,Suburban,88590.0,Married,Star,4300.9,Standard,2015,5,2015-05,19,,,NaT,,2417,,2417.0,False
229,229,573661,Lavinia,Renker,Lavinia Renker,Quebec,Montreal,45.50169,-73.567253,female,Bachelor,Suburban,74057.0,Single,Star,4303.64,Standard,2021,8,2021-08,8,,,NaT,,144,,144.0,False
230,230,228580,Elfrieda,Namm,Elfrieda Namm,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Suburban,31071.0,Single,Star,4305.79,Standard,2015,5,2015-05,13,,,NaT,,2423,,2423.0,False
231,231,557500,Coral,Precythe,Coral Precythe,Ontario,Toronto,43.653225,-79.383186,female,Bachelor,Urban,24188.0,Married,Star,4305.81,2021 Promotion,2018,11,2018-11,4,,,NaT,,1152,,1152.0,False
232,232,238233,Aaron,Naber,Aaron Naber,Ontario,Toronto,43.653225,-79.383186,male,Bachelor,Urban,73345.0,Married,Star,4307.42,Standard,2020,4,2020-04,21,,,NaT,,618,,618.0,False
233,233,979309,Dave,Kearby,Dave Kearby,Quebec,Montreal,45.50169,-73.567253,male,Bachelor,Suburban,43386.0,Single,Star,4312.77,Standard,2016,3,2016-03,18,,,NaT,,2113,,2113.0,False
234,234,885497,Kendra,Tollefson,Kendra Tollefson,Ontario,Kingston,44.231171,-76.485954,male,College,Urban,0.0,Single,Star,4313.34,2021 Promotion,2021,3,2021-03,5,,,NaT,,300,,300.0,False
235,235,833569,Ji,Schumacker,Ji Schumacker,Saskatchewan,Regina,50.44521,-104.6189,female,College,Urban,0.0,Single,Star,4314.07,Standard,2020,9,2020-09,13,,,NaT,,473,,473.0,False
